CAMPAIGN_ID	PORTFOLIO_ID	TYPE	TARGETING_TYPE	BIDDING_STRATEGY	STATE	NAME	BRAND
108595374208246	277281150185930	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Form Essentials | Automatic | Close Match	Form Essentials
75160948084898	277281150185930	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Form Essentials | Automatic | New Features	Form Essentials
207735766468502	277281150185930	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Form Essentials | Automatic | Loose Match	Form Essentials
176627879968479	277281150185930	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Form Essentials | Automatics | Complements	Form Essentials
190633034941329	277281150185930	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Form Essentials | Automatic | Substitute	Form Essentials
13230244430782	183246781769573	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Probulin | Manual	Probulin
46682226694226	183246781769573	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Probulin | Automatic	Probulin
131003739640607	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Vitamin Discount Center | Manual | Granular	Vitamin Discount Center
23316041435177	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Artemisia - Convert Kwd	Bioray
176615872655901	102303734605909	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Body Vigor | Automatic | New	Body Vigor
240779726001559	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay - Brand Kwds - Professional - SP	Bioray
35085516465610	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay - Kids - Converted - SP	Bioray
12343307874512	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Body Vigor | Manual | New	Body Vigor
84216857745452	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Microbe Slayer - Converted	Bioray
37765371663279	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Mouth Rinse - Converted Kwd	Bioray
126851518614378	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay - Kids - Harvest - SP	Bioray
62716386215787	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Liver Lover - Converted Kwd	Bioray
99963027431950	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Mouth Rinse - Harvest	Bioray
95734360228598	33837461666148	sp	MANUAL	MANUAL	ARCHIVED	Bioray-NDF Plus-Converted Kwd	Bioray
185017034056145	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay NDF Plus - Harvest Kwds- SP	Bioray
77654716051904	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Cyflora - Convert Kwd	Bioray
239052103910230	33837461666148	sp	MANUAL	MANUAL	ARCHIVED	Bioray - loving energy - harvest kwd	Bioray
35801815729105	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay - Kids - Brand Kwds - SP	Bioray
265750836527293	33837461666148	sp	MANUAL	MANUAL	ARCHIVED	Bioray - belly mend - harvest kwd	Bioray
2851983285124	33837461666148	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	BioRay - Kids - Auto -SP	Bioray
83221811262055	33837461666148	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Bio Ray - Professional Line - Auto	Bioray
278993560357593	33837461666148	sp	MANUAL	MANUAL	ARCHIVED	Bioray - Primary Detox - Harvest	Bioray
65184668379692	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	FakeBake-Cosmetics-Harvest-SP-NB-Manual-Broad	Fake Bake
129361530073777	117327574906654	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B07L5R58QX - Clearlungs - Auto	Ridgecrest Herbals
63617117802720	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-AllProducts-SP-Brand-Manual-Broad	Ridgecrest Herbals
82932925518366	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Migraine Relief - Harvest - SP	Ridgecrest Herbals
148829508975814	117327574906654	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Anxiety Free - Auto - SP	Ridgecrest Herbals
176322731607204	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B07L5R58QX-Clearlungs-Convert-SP-NB-Exact	Ridgecrest Herbals
178499900037054	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B01M4LTHV4-AnxietyFree-Harvest-SP-NB-Broad	Ridgecrest Herbals
121896794905490	117327574906654	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B00BVT3J02-ThyroidThrive-SP-NB-Auto	Ridgecrest Herbals
260443944800034	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B0061WH0GI - Hair Revive - Convert	Ridgecrest Herbals
230622407650824	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	FakeBake-AllTan-Convert-SP-NB-Manual-Exact	Fake Bake
69612130146586	117327574906654	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Migraine - Auto - SP	Ridgecrest Herbals
6244562178667	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay - Lady Passion - Harvest	Bioray
4603305239505	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B001DJ8DD8 - Adrenal Fatigue - Harvest	Ridgecrest Herbals
132212117442694	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	FakeBake-BrandKwds-SP-Brand-Manual-Broad	Fake Bake
15624883236761	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Liver Lover - Harvest Kwd	Bioray
178135615126057	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B0061WH0GI - Hair Revive - Harvest	Ridgecrest Herbals
20888532633103	117327574906654	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B0061WH0GI - Hair Revive - Auto	Ridgecrest Herbals
156018000802337	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B008JGIKQ8-BloodPressure-Convert-SP-NB-Exact	Ridgecrest Herbals
215774667988403	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B004R6523I - Liver Clean - Convert	Ridgecrest Herbals
69387405727021	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Kidney Aid - Harvest - SP	Ridgecrest Herbals
34075138604794	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Cyflora - Harvest Kwd	Bioray
216095970600411	277281150185930	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Solus - Auto - SP	Form Essentials
135699884234314	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B004R6523I - Liver Clean - Harvest	Ridgecrest Herbals
120039958877282	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B07L5R58QX-Clearlungs-Harvest-SP-NB-Broad	Ridgecrest Herbals
213949240959999	183246781769573	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Probulin - Probiotic - Auto - SP	Probulin
46821481569376	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Blood Pressure  -Harvest - SP	Ridgecrest Herbals
206230597806115	117327574906654	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Adrenal Fatigue - Auto - SP	Ridgecrest Herbals
35354431009536	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B001DJ8DD8-AdrenalFatigue-Convert-SP-NB-Exact	Ridgecrest Herbals
125765713576802	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B01M4LTHV4-AnxietyFree-Convert-SP-NB-Exact	Ridgecrest Herbals
241348354131336	117327574906654	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B008JGIKQ8 - Blood Pressure - Auto	Ridgecrest Herbals
141926290371734	117327574906654	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B00U5MPYH2-PhysiQOL-SP-NB-Auto	Ridgecrest Herbals
244804812650319	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	FakeBake-AllTan-Harvest-SP-NB-Manual-Broad	Fake Bake
87899731224421	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - KidneyAid - Convert - SP	Ridgecrest Herbals
269520776918806	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Fake Bake - Cosmetics - Convert - SP	Fake Bake
156462546350880	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B00U5MPYH2-PhysiQOL-Harvest-SP-NB-Manual-Broad	Ridgecrest Herbals
146854649437829	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B000E7B46I-SinusClear-Harvest-SP-NB-Manual-Broad	Ridgecrest Herbals
229677002046669	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B000E7B46I-SinusClear-Convert-SP-NB-Exact	Ridgecrest Herbals
65102561038990	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B00BVT3J02-ThyroidThrive-Harvest-SP-NB-Broad	Ridgecrest Herbals
210565414497425	117327574906654	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Kidney Aid - Auto - SP	Ridgecrest Herbals
174158185120757	213704367233929	sp	AUTO	LEGACY_FOR_SALES	PAUSED	FakeBake-AllProduct-Auto-SP-Manual-NB	Fake Bake
23862718266153	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest - B008JGIKQ8 - Blood Pressure - Harvest	Ridgecrest Herbals
176394939328057	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B00U5MPYH2-PhysiQOL-Convert-SP-NB-Exact	Ridgecrest Herbals
167123048430408	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay - Artemisia - Harvest	Bioray
248315526280114	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	BioRay - Lady Passion - Convert - SP	Bioray
269059555204179	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bio Ray - Professional Line - Harvest	Bioray
122146870382959	183246781769573	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Probulin - Face Cream - Harvest - SP	Probulin
91103331806535	183246781769573	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Probulin - Probiotic - Harvest - SP	Probulin
82214593765923	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	FakeBake-AllProducts-Harvest-NB-Phrase-Manual	Fake Bake
232011778047058	102303734605909	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Body Vigor - All Products - Auto	Body Vigor
218516738155916	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Harvest - SP	Vitamin Discount Center
141316230671092	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Inflammaforce - Harvest	Body Vigor
102964630169024	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Body Vigor - All Prod - Convert - SP	Body Vigor
5454103631422	183246781769573	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Probulin - Face Cream - Convert - SP	Probulin
253912237172367	277281150185930	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Solus - Harvest - SP	Form Essentials
123602398538359	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Convert - SP	Vitamin Discount Center
204733284503067	183246781769573	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Probulin - Face Cream - Auto - SP	Probulin
87140607890181	183246781769573	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Probulin - Probiotic - Harvest	Probulin
161135740220626	183246781769573	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Probulin - Probiotic - Convert - SP	Probulin
59599490870228	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bio Ray - Professional Line - Convert	Bioray
154510572629582	82868340636103	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	VDC - All Products - Auto	Vitamin Discount Center
279902473181576	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	FakeBake-AllProduct-Convert-SP-NB-Manual	Fake Bake
127823092396825	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Bioray - Belly Mend - Convert kwd	Bioray
87167583153093	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Bone Support - harvest	Body Vigor
45590556761720	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Joint Ready - Harvest	Body Vigor
113030726463832	277281150185930	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Solus - Convert - SP	Form Essentials
34102274118272	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Brain Health - Harvest	Body Vigor
260813401960862	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Prenatal Vitamins - Harvest	Body Vigor
122554452284230	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Bioray-Professionalline-NB-Manual-Phrase	Bioray
133530217624648	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - BioRay - Artemisia - Harvest	Bioray
265051412579279	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Mouth Rinse - Harvest	Bioray
16436920954189	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Artemisia - Convert Kwd	Bioray
227848324352360	33837461666148	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Bioray-ProfessionalLine-SP-NB-Auto	Bioray
181646549908167	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Bioray-ProfessionalLine-Brand-Manual-Exact	Bioray
121113649397537	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Belly Mend - Convert kwd	Bioray
152802442023825	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Bioray-LiverLover-Brand-Manual-Exact	Bioray
165867630700762	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - belly mend - harvest kwd	Bioray
53125563382177	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Bioray-LiverLover-NB-Manual-Broad	Bioray
101420448509481	33837461666148	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Kids - Auto - SP	Bioray
254646130561837	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Cyflora - Harvest Kwd	Bioray
242529178232784	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - BioRay - Lady Passion - Harvest	Bioray
143541451240402	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Bioray-Kids-NB-Manual-Exact	Bioray
270147255759235	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Mouth Rinse - Converted Kwd	Bioray
149901393170743	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - NDF Plus - Convert	Bioray
201039601746044	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - NDF Plus - Harvest	Bioray
150459568076457	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Bioray-Professional-Brand-Manual-Broad	Bioray
276654519005547	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Bioray-Kids-All-Brand-Manual-Broad	Bioray
273825986489983	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Cyflora - Convert Kwd	Bioray
129299693715198	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - loving energy - harvest kwd	Bioray
142041384050772	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Microbe Slayer - Converted	Bioray
163504924235024	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Ridgecrest-B00BVT3J02-ThyroidThrive-Convert-SP-NB-Exact	Ridgecrest Herbals
165543889471740	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - Bioray - Microbe Slayer - Harvest	Bioray
130313061353638	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Bone Support - Convert	Body Vigor
137091063039112	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Inflammaforce- Convert	Body Vigor
263568401127918	33837461666148	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	APR - BioRay - Loving Energy - Convert	Bioray
209898062195769	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Promotion - BodyVigor - 0430	Body Vigor
254265498975150	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Brain Health - Convert	Body Vigor
76265986610963	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Probiotic 35 Billion Harvest	Vitamin Discount Center
97212447392199	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Phosphatidyl Serine Complex - Harvest	Vitamin Discount Center
62950025251269	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC-Superzymes-Harvest-SP-NB-Broad	Vitamin Discount Center
136077994518204	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Suprema - Harvest	Vitamin Discount Center
150464996299942	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Inflammamove - Harvest	Vitamin Discount Center
38063872971831	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Fake Bake - Product Focus - B00EP5S7HE - Self Liquid - Harvest	Fake Bake
51610189333046	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Fake Bake - Product Focus - B0046VGPHQ - Self Liquid - Convert	Fake Bake
267066828606664	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Fake Bake - Product Focus - B00EP5S7HE - Self Liquid - Convert	Fake Bake
116488517592465	213704367233929	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Fake Bake - Product Focus - B0046VGPHQ - Self Liquid - Harvest	Fake Bake
177219980950730	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Joint Ready - Convert	Body Vigor
58138680325003	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC Zinc Supplement Auto	Vitamin Discount Center
262094564175003	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC - Perfect E 400 - B00NFZPHMI - Auto	Vitamin Discount Center
143442021529512	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC Organic Flax Oil Auto	Vitamin Discount Center
183313219967202	102303734605909	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Body Vigor - Men's Daily Vigor - Auto	Body Vigor
269088501672144	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC Zinc Lozenges Auto	Vitamin Discount Center
267048835467820	102303734605909	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Body Vigor - Gut Power - Auto	Body Vigor
52652927829434	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC-Aller-7-SP-Mixed-Auto	Vitamin Discount Center
278321832975327	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Men's MultiVitamin - Harvest	Body Vigor
90899953689876	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC Evening Primrose Oil Auto	Vitamin Discount Center
234893795594381	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC Active Man's Formula Auto	Vitamin Discount Center
230813803802525	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC - Calcium Magnesium Citrate - Auto	Vitamin Discount Center
140857114977731	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC-Vi-MinMultivitaminCaps-SP-Mixed-Auto	Vitamin Discount Center
61525843491795	82868340636103	sp	AUTO	LEGACY_FOR_SALES	PAUSED	VDC Melatonin 5 mg Auto	Vitamin Discount Center
58792606832110	102303734605909	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Body Vigor - Proteo Power - Auto	Body Vigor
141955008129820	102303734605909	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Body Vigor - 7 Keto Elite - Auto	Body Vigor
230958513385252	102303734605909	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Body Vigor - Women's MV - Auto	Body Vigor
71653148163184	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Gut Power - Harvest	Body Vigor
164129920428780	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Body Vigor - Proteo Power - PC Target	Body Vigor
17424484476226	187226360078291	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - All products - Auto	Irwin Naturals
10053695581325	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Body Vigor - 7 Keto - Harvest	Body Vigor
2776254965746	187226360078291	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - Harvest	Irwin Naturals
42073701612548	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Gut Power - Category	Body Vigor
90883925073071	187226360078291	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - Converted	Irwin Naturals
129687483900361	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC-Aller-7-SP-NB-Exact	Vitamin Discount Center
144893483792431	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC Zinc Supplement Convert	Vitamin Discount Center
10723526681470	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC Zinc - Harvest	Vitamin Discount Center
216656723832482	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Inflammove - PC Target	Vitamin Discount Center
248237291452033	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Joint Ready  - PC Target	Body Vigor
104210440879270	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC-Probiotic35Billion-Convert-SP-NB-Manual-Exact	Vitamin Discount Center
251061155773181	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Inflammove - Convert	Vitamin Discount Center
162702438415619	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Calcium Magnesium Citrate - PC Target	Vitamin Discount Center
253444111184148	277281150185930	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Solus - PC Target	Form Essentials
194212276435560	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC Aller-7 Support PC Target	Vitamin Discount Center
2542437417937	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC Aller-7 Allergy Support Harvest	Vitamin Discount Center
152125972015999	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Phosphatidylserine Complex - Convert	Vitamin Discount Center
63072407027511	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Probiotic 35 Billion - PC Target	Vitamin Discount Center
119448078388514	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC-Superzymes-SP-NB-Manual-CATASINs	Vitamin Discount Center
114095754926422	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC Active Man Formula Harvest	Vitamin Discount Center
273691039753428	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Calcium Magnesium Citrate - Harvest	Vitamin Discount Center
233375783881891	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Women's MV - Harvest	Body Vigor
12827633324206	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Joint Ready - Category	Body Vigor
223379424486746	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Gut Power - Conversion	Body Vigor
202420900892242	187226360078291	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - B01IBMO29I - Auto	Irwin Naturals
245481240058851	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Women's MV - Category	Body Vigor
213128528835043	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC-Suprema-Convert-SP-NB-Manual-Exact	Vitamin Discount Center
154047526215982	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Proteo - Category	Body Vigor
197458087012205	187226360078291	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Irwin Naturals - B00B711DWA - Auto	Irwin Naturals
198736343010444	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Inflammaforce - Category - V2	Body Vigor
122323115251041	102303734605909	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Body Vigor - Proteo Power - Conversion	Body Vigor
224130865602722	102303734605909	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Body Vigor - Inflammaforce - Category	Body Vigor
194050698306899	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Inflammamove PC Target	Vitamin Discount Center
214163002068977	187226360078291	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals -B000OA243M- Auto	Irwin Naturals
198997482901132	187226360078291	sp	AUTO	AUTO_FOR_SALES	PAUSED	IrwinNaturals-B000S95QAM-Inflamma-Less-SP-NB-Auto	Irwin Naturals
13811383036558	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC - Superzyme - Convert	Vitamin Discount Center
264553587548134	82868340636103	sp	MANUAL	MANUAL	PAUSED	VDC Organic Flax Oil - Harvest	Vitamin Discount Center
59775012016969	187226360078291	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Irwin Natural - B00418V2X6 - Auto	Irwin Naturals
187981490154537	187226360078291	sp	AUTO	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - B0082ASDOU - Auto	Irwin Naturals
258596472189506	82868340636103	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	VDC -  Calcium Magnesium Citrate - PC Target	Vitamin Discount Center
210105573319564	187226360078291	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - All Products - Harvest	Irwin Naturals
148041279764422	187226360078291	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - All Products - Category	Irwin Naturals
69490831335373	33837461666148	sp	MANUAL	AUTO_FOR_SALES	ARCHIVED	APR - Bioray - Kids - Category	Bioray
24824039257422	117327574906654	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Ridgecrest - Kidney Aid - PC Target	Ridgecrest Herbals
244871049131394	187226360078291	sp	MANUAL	LEGACY_FOR_SALES	ARCHIVED	Irwin Naturals - All products - Convert	Irwin Naturals
